Date,AAPL_EMA,SBUX_EMA,MSFT_EMA,CSCO_EMA,QCOM_EMA,Facebook_EMA,AMZN_EMA,TSLA_EMA,AMD_EMA,ZNGA_EMA
2021-02-03,134.08,101.62,228.89,45.16,158.7,266.81,3251.93,821.03,90.24,10.02
2021-02-04,134.4,101.81,230.14,45.36,157.68,266.78,3259.46,823.79,90.01,10.05
2021-02-05,134.62,102.25,231.29,45.62,156.55,266.91,3268.29,826.5,89.81,10.11
2021-02-08,134.84,102.63,232.35,45.94,155.68,266.88,3273.49,830.02,89.97,10.2
2021-02-09,134.95,102.97,233.44,46.18,154.77,267.12,3276.49,831.87,90.06,10.31
2021-02-10,134.99,103.25,234.33,46.28,153.89,267.57,3277.45,829.29,90.28,10.39
2021-02-11,135.0,103.5,235.3,46.4,153.1,267.84,3275.99,827.61,90.51,10.54
2021-02-12,135.04,103.67,236.22,46.48,152.61,268.09,3276.15,826.52,90.82,10.64
2021-02-16,134.86,103.91,236.93,46.48,152.09,268.65,3275.46,823.63,90.88,10.72
2021-02-17,134.48,103.96,237.62,46.46,151.39,269.12,3278.62,821.2,90.79,10.8
2021-02-18,134.03,104.06,238.21,46.45,150.68,269.15,3283.34,817.98,90.59,10.92
2021-02-19,133.63,103.99,238.47,46.38,150.13,268.43,3280.16,814.49,90.49,11.04
2021-02-22,132.9,103.78,238.09,46.29,149.11,267.66,3270.69,804.97,90.0,11.1
2021-02-23,132.23,103.55,237.63,46.22,147.97,267.49,3263.43,794.86,89.5,11.13
2021-02-24,131.57,103.63,237.34,46.17,147.32,267.19,3253.53,789.83,89.26,11.15
2021-02-25,130.56,103.61,236.54,46.11,146.2,266.0,3234.83,779.58,88.61,11.14
2021-02-26,129.67,104.03,236.14,45.99,145.25,265.2,3221.32,769.67,88.22,11.14
2021-03-01,129.49,104.3,236.22,45.98,144.7,265.17,3214.16,764.79,88.05,11.18
2021-03-02,129.07,104.58,236.0,45.94,143.97,264.58,3202.77,757.33,87.68,11.2
2021-03-03,128.4,104.74,235.2,45.86,142.8,263.71,3183.93,747.41,87.03,11.19
2021-03-04,127.61,104.75,234.39,45.74,141.37,263.13,3164.28,735.41,86.15,11.12
2021-03-05,127.02,104.79,234.12,45.79,140.26,263.24,3148.68,722.32,85.42,11.04
2021-03-08,126.0,104.81,233.48,45.95,138.64,262.48,3129.94,707.15,84.33,10.93
2021-03-09,125.53,104.98,233.51,46.13,137.73,262.79,3123.55,703.95,83.78,10.87
2021-03-10,125.0,105.25,233.41,46.34,136.79,262.99,3117.27,700.53,83.18,10.78
2021-03-11,124.71,105.45,233.76,46.57,136.31,264.03,3116.92,700.44,82.99,10.73
2021-03-12,124.36,105.67,233.95,46.78,135.71,264.45,3114.31,699.8,82.81,10.68
2021-03-15,124.32,105.98,234.03,47.03,135.32,265.34,3111.2,700.58,82.78,10.64
2021-03-16,124.44,106.49,234.38,47.28,135.16,266.67,3109.36,698.32,82.78,10.61
2021-03-17,124.47,106.87,234.63,47.48,135.04,268.32,3111.87,698.65,82.77,10.56
2021-03-18,124.09,106.94,234.26,47.61,134.54,269.3,3103.88,694.32,82.33,10.5
2021-03-19,123.7,106.88,233.89,47.74,134.2,271.28,3101.13,690.56,82.02,10.45
2021-03-22,123.67,106.95,234.09,47.98,134.19,273.4,3102.06,688.6,81.86,10.41
2021-03-23,123.56,106.88,234.42,48.17,134.03,275.04,3105.44,686.08,81.53,10.37
2021-03-24,123.23,106.7,234.52,48.31,133.38,275.72,3103.69,680.76,81.05,10.31
2021-03-25,122.98,106.76,234.31,48.52,132.8,276.01,3098.22,676.92,80.59,10.26
2021-03-26,122.81,107.06,234.52,48.91,132.82,276.68,3093.82,671.38,80.29,10.24
2021-03-29,122.67,107.26,234.59,49.25,132.67,278.03,3092.1,665.66,79.99,10.23
2021-03-30,122.41,107.55,234.33,49.49,132.43,278.98,3088.59,662.8,79.61,10.21
2021-03-31,122.39,107.71,234.47,49.7,132.45,280.46,3089.11,663.29,79.5,10.21
2021-04-01,122.45,107.87,235.22,49.92,132.96,282.19,3095.96,663.14,79.65,10.24
2021-04-05,122.78,108.17,236.54,50.16,133.66,284.73,3108.41,665.8,79.82,10.28
2021-04-06,123.11,108.64,237.62,50.34,134.08,286.78,3119.4,668.26,79.97,10.3
2021-04-07,123.57,109.07,238.79,50.48,134.59,289.29,3134.64,668.52,80.18,10.32
2021-04-08,124.22,109.45,240.17,50.62,135.14,291.55,3150.32,669.98,80.48,10.35
2021-04-09,125.06,109.81,241.66,50.76,135.66,293.54,3171.45,670.65,80.7,10.37
2021-04-12,125.65,110.19,243.02,50.84,135.83,295.25,3191.25,673.63,80.5,10.4
2021-04-13,126.49,110.68,244.49,50.92,135.97,296.63,3211.13,682.08,80.47,10.42
2021-04-14,127.02,111.11,245.55,50.96,135.85,297.22,3222.74,686.86,80.29,10.43
2021-04-15,127.73,111.64,246.88,51.02,136.04,298.23,3237.63,691.81,80.55,10.46
2021-04-16,128.34,112.28,248.2,51.19,136.25,298.99,3253.04,696.38,80.7,10.47
2021-04-19,128.96,112.79,249.2,51.35,136.15,299.3,3264.37,698.12,80.74,10.48
2021-04-20,129.36,113.12,250.06,51.39,135.89,299.62,3271.07,700.11,80.6,10.48
2021-04-21,129.75,113.46,251.06,51.44,135.92,299.8,3279.73,704.3,80.7,10.49
2021-04-22,129.96,113.69,251.64,51.45,135.64,299.49,3282.52,705.77,80.54,10.5
2021-04-23,130.38,114.06,252.55,51.49,135.62,299.65,3288.08,708.02,80.75,10.52
2021-04-26,130.79,114.24,253.41,51.5,135.94,299.97,3299.6,710.89,81.19,10.57
2021-04-27,131.13,114.42,254.23,51.49,136.14,300.31,3310.82,710.3,81.57,10.61
2021-04-28,131.36,114.23,254.26,51.45,136.18,300.96,3324.88,708.79,81.8,10.65
2021-04-29,131.56,114.27,254.09,51.45,136.8,303.68,3338.83,705.76,82.0,10.69
2021-04-30,131.55,114.29,253.91,51.4,136.99,305.72,3351.08,706.11,81.96,10.7
2021-05-03,131.64,114.43,253.71,51.38,137.03,307.33,3354.45,704.09,81.64,10.69
2021-05-04,131.28,114.4,253.15,51.32,136.75,308.38,3350.39,701.19,81.35,10.64
2021-05-05,130.98,114.31,252.51,51.3,136.55,309.01,3342.79,698.31,81.01,10.59
2021-05-06,130.86,114.35,252.25,51.41,136.5,310.06,3339.32,695.0,80.71,10.6
2021-05-07,130.8,114.35,252.27,51.6,136.63,310.92,3334.78,692.84,80.53,10.64
2021-05-10,130.42,114.35,251.79,51.75,135.9,310.45,3321.04,686.76,80.1,10.61
2021-05-11,129.99,114.27,251.26,51.85,135.18,310.08,3311.79,680.14,79.79,10.59
2021-05-12,129.3,113.84,250.09,51.83,134.17,309.36,3296.57,671.54,79.3,10.53
2021-05-13,128.89,113.52,249.42,51.89,133.5,308.97,3283.7,662.03,78.71,10.47
2021-05-14,128.75,113.3,249.3,51.99,133.18,309.63,3277.91,655.15,78.32,10.45
2021-05-17,128.51,113.08,248.91,52.08,132.86,310.19,3277.19,647.69,77.97,10.42
2021-05-18,128.16,112.89,248.35,52.16,132.48,310.17,3272.91,641.04,77.63,10.4
2021-05-19,127.83,112.58,247.85,52.19,132.31,310.5,3268.99,633.65,77.5,10.4
2021-05-20,127.78,112.47,247.72,52.25,132.34,311.27,3266.96,629.19,77.55,10.41
2021-05-21,127.56,112.32,247.48,52.27,132.26,311.74,3260.88,624.59,77.51,10.4
2021-05-24,127.52,112.34,247.79,52.38,132.32,312.97,3259.37,622.86,77.5,10.4
2021-05-25,127.46,112.37,248.16,52.47,132.46,314.38,3259.34,621.13,77.53,10.41
2021-05-26,127.4,112.42,248.48,52.51,132.52,315.64,3259.89,620.94,77.61,10.43
2021-05-27,127.2,112.52,248.56,52.55,132.63,317.27,3257.05,621.88,77.69,10.46
2021-05-28,126.95,112.65,248.67,52.58,132.81,318.36,3253.81,622.2,77.92,10.5
2021-06-01,126.7,112.72,248.55,52.58,132.92,319.39,3250.46,622.36,78.2,10.52
2021-06-02,126.54,112.75,248.43,52.62,133.01,320.32,3248.89,620.72,78.56,10.53
2021-06-03,126.25,112.59,248.17,52.69,132.89,320.86,3243.0,616.16,78.72,10.52
2021-06-04,126.22,112.53,248.42,52.82,133.03,321.76,3239.5,614.53,78.99,10.52
2021-06-07,126.19,112.42,248.93,52.92,133.06,323.17,3235.55,613.63,79.21,10.5
2021-06-08,126.24,112.33,249.28,53.04,133.17,324.17,3238.27,612.67,79.37,10.49
2021-06-09,126.32,112.24,249.69,53.13,133.14,324.75,3242.35,611.35,79.43,10.47
2021-06-10,126.3,112.24,250.41,53.31,133.24,325.48,3252.57,611.23,79.63,10.47
2021-06-11,126.4,112.27,251.12,53.45,133.37,326.03,3261.55,611.1,79.79,10.48
2021-06-14,126.79,112.29,251.96,53.52,133.75,327.05,3273.2,611.73,79.96,10.5
2021-06-15,127.06,112.25,252.57,53.55,133.92,327.97,3283.67,610.55,80.01,10.49
2021-06-16,127.35,112.17,253.03,53.54,134.02,328.27,3296.2,610.01,80.02,10.47
2021-06-17,127.77,112.1,253.78,53.5,134.15,329.05,3314.58,610.64,80.45,10.48
2021-06-18,128.03,111.87,254.32,53.36,134.04,329.11,3330.99,611.85,80.85,10.46
2021-06-21,128.44,111.78,255.11,53.34,134.03,329.41,3342.7,612.71,81.02,10.46
2021-06-22,128.97,111.79,256.1,53.33,134.13,330.33,3358.2,613.76,81.26,10.45
2021-06-23,129.42,111.77,256.97,53.28,134.26,331.31,3372.07,617.84,81.5,10.43
2021-06-24,129.8,111.79,257.9,53.23,134.61,332.44,3379.4,623.74,81.94,10.43
2021-06-25,130.12,111.91,258.58,53.21,134.9,333.29,3381.5,628.32,82.29,10.45
2021-06-28,130.56,111.94,259.55,53.19,135.36,335.42,3387.44,634.07,82.75,10.48
2021-06-29,131.11,111.97,260.68,53.16,136.05,336.99,3393.22,638.52,83.39,10.51
2021-06-30,131.67,111.95,261.65,53.14,136.71,338.01,3397.69,642.44,84.39,10.52
2021-07-01,132.2,112.09,262.6,53.17,137.1,339.57,3401.05,645.82,85.24,10.54
2021-07-02,132.94,112.36,264.03,53.21,137.62,341.01,3411.52,648.97,86.14,10.58
2021-07-06,133.8,112.68,265.33,53.19,137.96,342.13,3436.68,649.98,86.93,10.64
2021-07-07,134.83,113.1,266.72,53.2,138.15,342.93,3461.43,649.47,87.27,10.66
2021-07-08,135.63,113.38,267.74,53.21,138.16,343.19,3487.14,649.79,87.51,10.66
2021-07-09,136.53,113.77,268.71,53.26,138.47,343.88,3509.25,650.47,87.83,10.65
2021-07-12,137.29,114.22,269.53,53.26,138.85,344.76,3529.18,653.83,88.11,10.65
2021-07-13,138.09,114.73,270.62,53.27,139.07,345.46,3543.29,655.23,88.31,10.65
2021-07-14,139.14,115.21,271.75,53.35,139.52,345.67,3556.47,655.05,88.38,10.64
2021-07-15,140.03,115.57,272.63,53.38,139.7,345.55,3563.59,654.63,88.24,10.61
2021-07-16,140.64,115.87,273.4,53.41,139.7,345.13,3564.55,653.64,88.02,10.58
2021-07-19,140.81,115.82,273.74,53.38,139.61,344.35,3563.13,652.93,87.88,10.56
2021-07-20,141.32,115.97,274.27,53.4,139.6,344.09,3564.09,653.65,87.81,10.55
2021-07-21,141.71,116.28,274.95,53.45,139.84,344.29,3566.1,653.81,87.96,10.54
2021-07-22,142.19,116.88,276.02,53.55,140.09,344.95,3572.95,653.38,88.27,10.52
2021-07-23,142.8,117.75,277.32,53.71,140.55,347.32,3580.92,652.43,88.64,10.51
2021-07-26,143.39,118.54,278.44,53.88,140.83,349.71,3592.24,652.92,88.94,10.49
2021-07-27,143.71,119.25,279.21,54.01,140.84,351.43,3595.49,652.14,89.14,10.46
2021-07-28,143.83,119.55,279.88,54.08,140.99,353.51,3598.81,651.65,89.98,10.44
2021-07-29,144.0,119.82,280.51,54.17,141.94,353.97,3598.92,654.1,91.22,10.42
2021-07-30,144.18,119.97,280.93,54.28,142.69,354.19,3573.08,657.25,92.65,10.39
2021-08-02,144.31,120.01,281.3,54.39,143.28,353.98,3550.07,662.24,94.17,10.36
2021-08-03,144.6,119.93,281.85,54.57,143.72,353.72,3532.56,666.76,95.92,10.31
2021-08-04,144.82,119.77,282.29,54.68,144.15,354.22,3515.62,670.97,98.1,10.27
2021-08-05,145.03,119.7,282.98,54.78,144.41,355.05,3502.32,675.13,99.46,10.22
2021-08-06,145.14,119.64,283.6,54.86,144.59,355.86,3487.33,677.41,100.47,10.01
2021-08-09,145.23,119.48,284.05,54.92,144.81,356.41,3473.48,680.87,101.15,9.83
2021-08-10,145.27,119.19,284.28,54.99,144.91,356.86,3458.93,683.64,101.66,9.66
2021-08-11,145.33,118.93,284.53,55.07,145.08,357.16,3443.04,685.94,102.23,9.5
2021-08-12,145.67,118.63,285.03,55.2,145.28,357.68,3429.75,689.4,102.64,9.38
2021-08-13,146.0,118.45,285.77,55.32,145.6,358.2,3416.82,692.04,103.39,9.27
2021-08-16,146.49,118.36,286.61,55.41,145.84,359.0,3405.6,691.48,103.78,9.16
2021-08-17,146.84,118.19,287.23,55.47,145.7,358.95,3390.02,689.03,104.14,9.07
2021-08-18,146.79,117.95,287.56,55.44,145.36,358.62,3372.04,689.03,104.07,8.99
2021-08-19,146.78,117.6,288.44,55.61,144.91,358.29,3354.49,687.55,104.03,8.93
2021-08-20,146.91,117.32,289.96,55.86,144.64,358.39,3339.77,686.86,104.09,8.89
2021-08-23,147.18,117.11,291.36,56.12,144.59,358.86,3332.73,688.71,104.54,8.88
2021-08-24,147.41,116.92,292.43,56.42,144.58,359.49,3330.16,690.59,104.84,8.88
2021-08-25,147.5,116.79,293.34,56.7,144.51,360.34,3327.21,692.55,105.17,8.86
2021-08-26,147.5,116.55,293.89,56.94,144.31,360.72,3326.14,693.37,105.37,8.85
2021-08-27,147.6,116.41,294.45,57.14,144.36,361.85,3328.38,695.14,105.94,8.86
2021-08-30,148.13,116.33,295.32,57.33,144.51,363.64,3337.26,698.55,106.45,8.86
2021-08-31,148.48,116.44,295.94,57.49,144.72,365.14,3349.98,702.09,106.86,8.86
2021-09-01,148.86,116.54,296.5,57.64,144.88,366.75,3362.27,705.14,107.16,8.86
2021-09-02,149.32,116.62,296.94,57.82,144.9,367.56,3371.87,707.74,107.35,8.86
2021-09-03,149.79,116.67,297.34,57.97,144.87,368.39,3381.98,710.2,107.59,8.85
2021-09-07,150.45,116.59,297.61,58.06,144.76,369.7,3394.1,714.27,107.74,8.83
2021-09-08,150.89,116.73,297.86,58.12,144.55,370.45,3406.61,718.04,107.59,8.8
2021-09-09,151.19,116.93,297.8,58.17,144.27,371.17,3414.0,721.55,107.45,8.75
2021-09-10,150.98,117.16,297.6,58.14,144.12,371.89,3419.25,722.95,107.24,8.75
2021-09-13,150.84,117.35,297.54,58.14,144.05,372.33,3422.86,724.86,107.01,8.71
2021-09-14,150.58,117.49,297.75,58.11,143.77,372.73,3425.44,726.73,106.89,8.66
2021-09-15,150.43,117.22,298.42,58.06,143.24,372.84,3430.24,729.5,106.77,8.6
2021-09-16,150.27,116.98,299.07,57.99,142.78,372.86,3435.76,732.12,106.72,8.54
2021-09-17,149.87,116.64,299.15,57.88,141.91,372.08,3438.31,734.73,106.45,8.49
2021-09-20,149.21,116.18,298.69,57.69,141.04,370.52,3430.45,734.3,105.98,8.42
2021-09-21,148.66,115.8,298.32,57.46,140.16,369.28,3422.18,734.78,105.68,8.35
2021-09-22,148.39,115.54,298.34,57.28,139.48,366.8,3418.17,736.41,105.56,8.28
2021-09-23,148.24,115.41,298.46,57.22,138.95,364.82,3417.96,738.05,105.62,8.22
2021-09-24,148.11,115.29,298.54,57.17,138.47,363.69,3418.68,741.51,105.64,8.17
2021-09-27,147.85,115.14,298.12,57.08,137.99,362.73,3417.45,746.26,105.88,8.11
2021-09-28,147.28,114.81,296.73,56.93,137.22,360.63,3407.78,749.24,105.46,8.05
2021-09-29,146.86,114.56,295.52,56.79,136.46,358.63,3397.62,752.29,104.97,8.0
2021-09-30,146.35,114.16,294.22,56.57,135.75,356.8,3386.9,754.5,104.77,7.96
2021-10-01,146.0,114.04,293.73,56.43,135.08,355.49,3377.03,756.47,104.55,7.92
2021-10-04,145.35,113.79,292.72,56.22,134.28,352.7,3359.2,758.86,104.15,7.85
2021-10-05,144.95,113.51,292.34,56.07,133.64,350.82,3346.04,760.93,103.93,7.8
2021-10-06,144.67,113.33,292.41,55.87,133.11,349.18,3338.04,763.01,103.9,7.75
2021-10-07,144.54,113.22,292.64,55.79,132.61,347.28,3334.65,765.92,104.14,7.73
2021-10-08,144.38,113.03,292.85,55.72,132.03,345.64,3330.27,767.78,104.23,7.7
2021-10-11,144.23,112.83,292.98,55.64,131.35,343.72,3322.27,770.08,104.27,7.67
2021-10-12,143.97,112.66,292.97,55.51,130.55,341.82,3315.13,773.47,104.34,7.64
2021-10-13,143.68,112.48,293.29,55.43,130.03,340.17,3312.19,777.05,104.8,7.62
2021-10-14,143.69,112.42,294.19,55.45,129.9,339.06,3311.02,780.98,105.48,7.61
2021-10-15,143.8,112.33,295.14,55.43,129.93,337.7,3320.35,786.89,106.11,7.59
2021-10-18,144.06,112.43,296.3,55.41,129.95,337.48,3332.39,794.82,107.09,7.58
2021-10-19,144.51,112.53,297.44,55.44,130.19,337.72,3343.03,801.43,107.97,7.58
2021-10-20,144.96,112.66,298.39,55.51,130.38,338.01,3349.89,807.56,108.77,7.59
2021-10-21,145.39,112.83,299.57,55.53,130.63,338.38,3358.0,815.79,109.78,7.61
2021-10-22,145.7,112.99,300.48,55.49,130.72,337.07,3355.86,824.73,110.74,7.59
2021-10-25,145.98,113.15,301.21,55.46,130.84,336.27,3352.48,843.79,111.85,7.58
2021-10-26,146.3,113.32,302.06,55.49,130.94,334.32,3354.73,860.42,112.91,7.56
2021-10-27,146.54,113.34,304.07,55.56,130.96,332.22,3358.33,877.32,113.8,7.53
2021-10-28,147.11,113.33,306.0,55.62,131.22,330.76,3366.73,896.34,114.5,7.52
2021-10-29,147.37,112.64,308.44,55.65,131.39,330.08,3367.27,917.07,115.05,7.51
2021-11-01,147.52,112.37,310.43,55.69,131.72,330.07,3362.59,944.83,116.02,7.51
2021-11-02,147.76,112.28,312.59,55.87,132.05,329.88,3357.84,966.47,117.13,7.5
2021-11-03,148.12,112.31,314.63,56.04,132.66,330.05,3360.33,990.03,118.41,7.47
2021-11-04,148.39,112.3,316.71,56.14,134.89,330.6,3371.44,1012.88,120.23,7.43
2021-11-05,148.67,112.74,318.55,56.23,137.57,331.6,3385.49,1032.8,121.76,7.38
2021-11-08,148.84,112.97,320.31,56.3,140.26,332.27,3395.35,1045.19,124.46,7.34
2021-11-09,149.03,113.08,321.8,56.41,142.78,332.57,3412.58,1043.12,126.79,7.37
2021-11-10,148.92,113.1,322.66,56.54,144.4,332.1,3419.2,1045.48,128.04,7.4
2021-11-11,148.82,112.94,323.59,56.56,146.31,331.68,3424.28,1047.2,129.75,7.42
2021-11-12,148.93,112.82,324.84,56.58,148.08,332.56,3433.89,1045.89,131.48,7.43
2021-11-15,149.03,112.73,325.91,56.65,150.03,333.99,3444.54,1042.79,132.91,7.43
2021-11-16,149.22,112.68,327.21,56.68,153.06,334.84,3453.7,1043.93,134.77,7.42
2021-11-17,149.63,112.66,328.34,56.69,155.96,335.4,3462.78,1048.22,136.35,7.38
2021-11-18,150.41,112.68,329.57,56.4,158.85,335.71,3485.0,1052.81,138.13,7.31
2021-11-19,151.38,112.5,330.86,56.1,161.34,336.62,3503.24,1060.83,139.78,7.24
2021-11-22,152.3,112.4,331.71,55.96,163.25,337.04,3509.84,1069.98,140.99,7.16
2021-11-23,153.17,112.51,332.28,55.9,164.93,337.06,3516.53,1073.7,141.84,7.09
2021-11-24,154.01,112.65,332.82,55.87,166.43,337.44,3522.61,1077.73,143.36,7.02
2021-11-26,154.28,112.46,332.52,55.76,167.32,337.03,3520.89,1078.13,144.45,6.96
2021-11-29,154.85,112.3,332.91,55.76,168.88,337.13,3524.76,1083.74,146.11,6.88
2021-11-30,155.85,112.05,332.69,55.67,169.99,335.92,3523.08,1089.55,147.28,6.8
2021-12-01,156.7,111.73,332.44,55.61,170.53,333.51,3515.52,1090.07,147.45,6.7
2021-12-02,157.37,111.7,332.16,55.66,171.15,331.31,3508.08,1089.55,147.76,6.61
2021-12-03,157.8,111.66,331.29,55.71,171.66,328.98,3496.81,1082.45,147.4,6.56
2021-12-06,158.52,111.82,330.8,55.83,172.02,327.92,3490.2,1075.46,146.61,6.53
2021-12-07,159.73,112.24,331.19,56.04,173.13,327.43,3493.35,1073.2,146.44,6.51
2021-12-08,161.19,112.62,331.55,56.13,174.03,327.73,3496.19,1072.8,146.33,6.51
2021-12-09,162.46,112.88,331.7,56.27,174.81,327.93,3494.97,1066.23,145.55,6.49
2021-12-10,164.08,113.25,332.73,56.55,175.67,328.1,3490.14,1061.54,144.88,6.47
2021-12-13,165.19,113.47,333.37,56.75,176.4,328.71,3480.73,1052.48,143.82,6.45
2021-12-14,166.06,113.59,332.89,56.85,176.93,329.19,3471.31,1043.53,143.04,6.42
2021-12-15,167.32,113.69,333.06,57.14,178.11,330.38,3470.83,1037.1,143.37,6.41
2021-12-16,167.79,113.68,332.28,57.44,178.11,330.81,3461.93,1026.61,142.92,6.41
2021-12-17,168.11,113.2,331.47,57.73,177.99,331.09,3456.07,1017.65,142.43,6.43
2021-12-20,168.27,112.71,330.37,57.98,177.86,330.55,3445.17,1006.44,141.8,6.43
2021-12-21,168.72,112.49,330.08,58.27,178.02,330.9,3441.66,999.97,142.03,6.43
2021-12-22,169.38,112.42,330.38,58.58,178.34,330.86,3439.67,1000.82,142.21,6.43
2021-12-23,170.04,112.42,330.79,58.93,178.76,331.28,3437.93,1007.12,142.58,6.44
2021-12-27,171.02,112.59,331.9,59.36,179.48,332.7,3433.69,1015.39,143.7,6.44
2021-12-28,171.81,112.87,332.79,59.76,179.99,333.99,3431.74,1022.35,144.6,6.44
2021-12-29,172.53,113.2,333.66,60.16,180.58,334.84,3427.2,1028.43,144.95,6.43
2021-12-30,173.07,113.49,334.2,60.49,180.78,335.75,3422.03,1032.42,144.97,6.44
2021-12-31,173.5,113.82,334.4,60.76,180.98,335.81,3413.68,1034.74,144.87,6.44
2022-01-03,174.31,114.09,334.43,60.99,181.48,336.07,3413.15,1050.46,145.38,6.45
2022-01-04,174.82,114.1,333.91,61.01,182.03,336.11,3407.18,1059.9,145.29,6.44
2022-01-05,174.83,113.75,332.24,60.94,182.46,334.97,3395.75,1062.59,144.42,6.41
2022-01-06,174.56,113.5,330.49,60.94,182.79,334.73,3383.31,1062.79,143.64,6.38
2022-01-07,174.33,112.94,328.92,60.96,182.56,334.45,3370.72,1059.38,142.53,6.34
2022-01-10,174.13,112.28,327.52,61.04,182.29,333.84,3357.29,1059.26,141.53,6.54
2022-01-11,174.22,111.5,326.33,61.17,182.59,333.89,3352.52,1059.75,141.13,6.76
2022-01-12,174.34,110.77,325.56,61.26,182.95,333.83,3347.91,1064.18,140.78,6.99
2022-01-13,174.14,109.97,323.58,61.28,183.04,333.13,3336.14,1061.07,140.01,7.19
2022-01-14,174.04,109.03,322.31,61.29,183.58,333.01,3327.25,1059.98,139.71,7.36
2022-01-18,173.64,107.95,320.44,61.14,183.13,331.59,3313.07,1057.17,138.97,7.52
2022-01-19,172.93,106.89,318.81,60.93,182.11,330.45,3295.25,1051.31,137.95,7.66
2022-01-20,172.13,105.83,317.17,60.66,180.62,329.13,3270.31,1046.07,136.42,7.79
2022-01-21,171.2,104.92,315.16,60.28,179.13,326.66,3230.55,1036.34,134.74,7.9
2022-01-24,170.29,104.27,313.37,59.96,178.27,324.95,3198.2,1026.21,133.01,8.0
2022-01-25,169.29,103.58,311.0,59.59,177.05,322.59,3160.25,1015.94,130.93,8.07
2022-01-26,168.38,102.82,309.64,59.18,176.09,319.93,3123.79,1008.46,129.0,8.13
2022-01-27,167.51,102.11,308.71,58.75,174.67,317.52,3092.26,991.38,126.49,8.18
2022-01-28,167.78,101.64,308.67,58.45,173.92,316.01,3072.0,977.57,124.47,8.23
2022-01-31,168.45,101.32,308.89,58.19,174.1,315.75,3064.33,973.68,123.5,8.31
2022-02-01,169.04,101.08,308.88,57.92,174.39,316.06,3060.48,969.64,122.86,8.38
2022-02-02,169.69,100.76,309.32,57.75,175.71,316.72,3055.89,963.55,122.85,8.45
2022-02-03,170.0,100.3,308.55,57.51,176.03,309.2,3029.32,956.65,122.59,8.51
2022-02-04,170.23,99.8,308.3,57.29,176.36,302.33,3041.08,953.48,122.69,8.57
2022-02-07,170.37,99.36,307.6,57.09,176.24,294.96,3052.28,949.09,122.78,8.62
2022-02-08,170.79,98.94,307.31,56.92,176.46,287.84,3069.04,946.51,123.3,8.67
2022-02-09,171.31,98.77,307.68,56.86,177.17,282.52,3083.78,945.13,124.21,8.72
2022-02-10,171.39,98.44,307.18,56.67,176.87,277.33,3092.95,941.27,124.36,8.76
2022-02-11,171.13,97.99,306.02,56.41,175.71,271.83,3090.37,933.53,123.3,8.8
2022-02-14,170.92,97.58,304.97,56.1,174.7,266.67,3091.61,928.03,122.44,8.82
2022-02-15,171.1,97.29,304.54,55.93,174.54,262.32,3095.29,927.5,122.35,8.84
2022-02-16,171.24,97.09,304.06,55.77,174.36,257.96,3101.64,927.11,121.91,8.85
2022-02-17,171.02,96.71,302.79,55.77,173.64,253.17,3100.82,922.28,121.0,8.85
2022-02-18,170.67,96.39,301.37,55.91,173.07,248.69,3096.17,916.06,120.32,8.85
2022-02-22,170.07,96.08,300.07,55.95,172.39,244.25,3087.39,907.06,119.88,8.84
2022-02-23,169.12,95.47,298.18,55.81,171.36,239.89,3069.21,893.44,118.92,8.83
2022-02-24,168.51,95.05,297.84,55.71,171.04,236.81,3065.21,884.61,118.7,8.83
2022-02-25,168.16,94.81,297.79,55.74,171.03,234.3,3066.22,877.49,118.92,8.86
2022-02-28,167.87,94.52,297.89,55.74,171.12,232.08,3066.7,876.82,119.34,8.88
2022-03-01,167.43,94.1,297.61,55.63,170.41,229.36,3062.52,875.63,118.82,8.89
2022-03-02,167.35,93.97,297.86,55.68,170.3,227.34,3060.48,876.04,118.77,8.91
2022-03-03,167.24,93.74,297.68,55.72,169.83,225.02,3050.72,872.54,118.12,8.93
2022-03-04,166.85,93.39,296.94,55.8,169.11,222.64,3037.59,869.28,117.2,8.95
2022-03-07,166.13,92.54,295.22,55.78,167.3,219.29,3010.11,863.12,115.84,8.96
2022-03-08,165.3,91.73,293.38,55.65,165.72,216.53,2982.51,859.43,114.86,8.97
2022-03-09,165.08,91.34,292.92,55.68,164.9,214.81,2963.75,859.39,114.5,8.99
2022-03-10,164.46,90.94,292.22,55.59,163.93,212.94,2961.14,857.38,113.73,9.01
2022-03-11,163.53,90.16,291.06,55.5,162.83,210.53,2956.32,851.47,112.83,9.01
2022-03-14,162.3,89.12,289.67,55.39,160.78,208.25,2944.96,843.37,111.82,9.0
2022-03-15,161.61,88.55,289.43,55.41,159.2,206.71,2945.19,839.42,111.58,8.99
2022-03-16,161.42,88.44,289.9,55.45,158.37,206.42,2956.32,839.5,111.94,8.99
2022-03-17,161.34,88.37,290.41,55.52,157.84,206.56,2974.27,842.56,111.92,8.99
2022-03-18,161.59,88.49,291.36,55.56,157.47,207.51,2998.15,848.54,112.07,8.99
2022-03-21,161.95,88.33,292.1,55.6,157.29,207.89,3020.21,855.46,112.44,9.0
2022-03-22,162.6,88.29,293.24,55.65,157.32,208.72,3046.65,868.65,112.66,9.01
2022-03-23,163.32,88.09,293.84,55.54,156.9,209.17,3067.75,881.07,112.78,9.02
2022-03-24,164.34,88.0,294.82,55.44,157.05,210.16,3087.3,893.72,113.52,9.03
